BuyerID,BuyerName,BuyerAge,BuyerGender,BuyerSalary
714,Melissa James,28,female,10573.19
715,Jesse Sullivan,43,male,10587.22
716,Thomas Robinson,16,male,8521.71
717,David Martin,68,male,4495.43
718,Stephanie Green,58,female,10712.71
719,Kelly Branch,40,female,4990.48
720,Susan Jones DDS,28,female,8053.94
721,Jeremiah Larson,42,male,8116.21
722,Billy Mata,75,male,8533.12
723,Jon Jackson,47,male,4133.53
724,Nicole Franklin,63,female,10080.98
725,Aaron Dominguez,42,male,3862.69
726,John King,20,male,4463.04
727,Adam Patterson,68,male,10558.81
728,Andrea Allison,51,female,8536.52
729,Jennifer Reynolds,52,female,10184.34
730,Jesse Simmons,37,male,4374.51
731,Brandon Robinson,43,male,7367.91
732,Cory Williams,46,male,10512.76
733,Tony Petty,65,male,7253.94
734,Tracy Hansen,25,female,4080.28
735,Darius Gonzales,29,male,6092.12
736,Whitney Webb,55,female,7248.77
737,Kristen Hardy,43,female,8975.37
738,Marie Stevenson,15,female,8401.4
739,Todd Riley,27,male,9001.77
740,Meghan Porter,57,female,10564.28
741,Mary Cole,73,female,8454.56
742,Max Gonzalez,56,male,4155.88
743,Lisa Vazquez,57,female,8814.39
744,Danielle Smith,50,female,3584.41
745,Amy Guerra,70,female,10344.6
746,Jasmine Gonzales DDS,75,female,10619.21
747,Ana Olson,62,female,9097.19
748,Stephanie Wilkerson,15,female,10244.04
749,Albert Wheeler,48,male,8149.3
750,David Sanchez,69,male,4034.67
751,Alexandra Winters,38,female,8899.73
752,Christine Johnson,12,female,10902.52
753,Derrick Miller,55,male,4393.26
754,Mary Bauer,38,female,8669.03
755,Tim Moore,67,male,4781.55
756,Lisa Wilson,65,female,10360.34
757,Kimberly Jordan,44,female,6995.14
758,Laura Brown,35,female,5374.86
759,Jessica Ballard,67,female,9093.86
760,Taylor Watkins,45,female,9223.36
761,Judith Scott,71,female,5191.16
762,Yolanda King,47,female,4884.29
763,Joseph Harding,62,male,3716.02
764,Jeffrey Cooper,66,male,9644.63
765,Christopher Mata,69,male,8550.3
766,Sarah Shaw,20,female,6366.44
767,David Roberts DDS,57,male,7737.34
768,Eric Galvan,36,male,6041.27
769,Jamie Thomas,69,female,10688.25
770,Cindy Sutton,70,female,9735.89
771,Zachary Robinson,15,male,3681.69
772,Kimberly Berry,74,female,6988.81
773,Kristen Gray,47,female,6800.62
774,Colton English,37,male,4002.96
775,Timothy Farrell,27,male,6934.06
776,Julie Johnson,48,female,4428.39
777,Ashley Davis,21,female,4575.57
778,Amanda Hall,57,female,5253.96
779,Kayla Blanchard MD,25,female,8615.24
780,Lauren Holmes,24,female,7613.32
781,Ashley George,61,female,10728.88
782,Margaret Mcdaniel,65,female,4040.05
783,Michael Hobbs,13,male,8591.99
784,Frank Payne,28,male,4085.58
785,Randy Glenn,13,male,5495.28
786,John Ford,31,male,9003.76
787,Susan Evans,31,female,9685.22
788,Stephanie Armstrong DDS,63,female,5500.27
789,Linda Smith,27,female,9645.29
790,Tiffany Perkins,53,female,8092.26
791,James Parker,55,male,9895.25
792,Penny Brown,70,female,8470.14
793,Stephanie Hudson,23,female,9150.26
794,Diana Wheeler,21,female,3984.32
795,Denise Lyons,70,female,8946.29
796,Nicholas Wagner,74,male,7984.21
797,John Stephens,61,male,4556.23
798,Jennifer Anderson,39,female,6592.86
799,Christine Harper,50,female,5883.36
800,Stephen Small,71,male,7069.68
801,Danielle Clarke,15,female,10858.57
802,Linda Hodge,35,female,8523.36
803,Robert Martinez,36,male,6391.41
804,Christine Brown,49,female,7848.65
805,Kimberly Townsend,75,female,9975.85
806,Jason Harrington,73,male,3540.23
807,David Barrett,14,male,9483.12
808,Jeremy Franklin,28,male,6091.31
809,Mark Lee,14,male,6531.19
810,Daniel Jones,24,male,6368.27
811,Deborah Perkins,67,female,4317.21
812,Jose Shah,68,male,4477.09
813,Jorge Gilbert,42,male,3609.71
814,Mrs. Diane Mays,52,female,6930.85
815,Cameron Brown,12,male,4184.8
816,Adam Miller,29,male,7306.81
817,Andre Delgado,23,male,7606.69
818,Rebecca Smith,24,female,9905.68
819,Tyler Harris,54,male,8545.4
820,Carrie Chase,22,female,3764.3
821,Scott Johnson,36,male,7865.53
822,Laura Richards,14,female,4162.31
823,Valerie Smith,70,female,8132.3
824,Jonathon Fuller,53,male,7127.76
825,Chad Brown,19,male,8923.16
826,Rebecca Shah,20,female,7753.79
827,Sarah Rivera,70,female,8470.66
828,Richard Johnson,32,male,10886.84
829,Michael Hall,31,male,9784.89
830,Andrew Goodman,22,male,9690.41
831,Dustin Peterson,64,male,3521.71
832,Kimberly Clarke,63,female,10537.6
833,Donald Cooper,70,male,8699.5
834,Ryan Martin,72,male,9863.76
835,Toni Owens,46,female,4650.68
836,Christopher Hahn,58,male,6538.73
837,Elizabeth Boyd,45,female,4186.52
838,Matthew Hardy,71,male,3918.36
839,Nicholas Lambert,59,male,8933.62
840,Erik Morris,31,male,9443.11
841,Christopher Graham,13,male,8793.67
842,Mason Leon,35,male,6240.38
843,Jill Ritter,29,female,8024.14
844,Trevor Hatfield,43,male,7525.61
845,Jennifer Evans,46,female,10934.83
846,Connie Thompson,67,female,5599.4
847,Hannah Daniel,61,female,10523.91
848,Dawn Suarez,64,female,4683.29
849,Daniel Smith,69,male,5798.92
850,James Zuniga,55,male,3680.42
851,Brittany Roberts,71,female,5536.36
852,Nathan Ho,67,male,10366.77
853,Carl Jackson,44,male,4788.77
854,Amanda Frank,42,female,7668.46
855,Amanda Wilson,18,female,7889.06
856,Richard Donaldson,68,male,9552.32
857,James Crawford MD,55,male,7088.96
858,Cheryl Anderson,45,female,5761.05
859,Jessica Brown,65,female,9292.8
860,Dwayne Phillips,52,male,6966.96
861,Tina Gibson,24,female,10578.38
862,Jeremy King,25,male,6015.61
863,Nathaniel Reynolds,26,male,10733.16
864,Madison Charles,17,female,6414.14
865,Lisa Johnston,33,female,6357.34
866,Jonathan Bailey,22,male,10940.78
867,Jesse Smith,57,male,6870.46
868,Lori Braun,27,female,8535.09
869,Rodney Moore,68,male,10923.73
870,Katrina Ewing,54,female,8513.41
871,Todd Holmes,25,male,9421.66
872,Fred Fisher,55,male,10701.11
873,Alicia Pierce,64,female,8626.75
874,Mr. Brian Ferguson,27,male,8005.56
875,Henry Black,70,male,8094.58
876,Alisha Neal,49,female,10315.53
877,Molly Chen,25,female,9581.12
878,Elizabeth Phelps,32,female,10675.13
879,Brent Gates,13,male,8012.9
880,Melissa Wilson,31,female,5798.97
881,Joseph Ochoa,42,male,4660.49
882,Jenna Brown,67,female,5195.51
883,Kristy Turner,67,female,9260.63
884,Kaylee Hall,63,female,10318.95
885,Jesus Young,66,male,4796.73
886,Kevin Poole,31,male,10805.05
887,Michael Lee,55,male,6250.01
888,Thomas Baker,48,male,9175.67
889,Erin Johnson,60,female,10412.71
890,Vicki Caldwell,13,female,7400.51
891,Jeffrey Salas,27,male,3608.6
892,Joan Lee,31,female,8225.71
893,David Johnson,33,male,8313.86
894,Amy Savage,12,female,10268.88
895,Christopher Murray,37,male,5303.08
896,Michelle Murphy,15,female,5117.03
897,Christy Gomez,56,female,8967.71
898,Daniel Warner,22,male,3880.51
899,Nancy Martin,60,female,6290.36
900,Christopher Kennedy,38,male,3953.75
901,Nicole Buckley,60,female,4458.15
902,Mark Ball,60,male,6819.5
903,Jennifer Ortiz,53,female,4917.21
904,John Waller,54,male,4206.31
905,Lisa Sawyer,29,female,4265.25
906,Kristen Robinson,52,female,5942.48
907,Timothy Novak,49,male,10042.39
908,Colin Taylor,31,male,6275.76
909,Sherry Boyer,20,female,4823.65
910,Kimberly Campbell,72,female,10380.08
911,Crystal Henry,74,female,4154.78
912,Susan Lawrence,28,female,3603.17
913,Catherine Harris,35,female,7202.31
914,Alice Saunders,50,female,4857.77
915,Sara Brooks,22,female,9710.04
916,Diane Jones,41,female,5147.98
917,Benjamin Morris,52,male,6503.16
918,Richard Moore,55,male,10482.34
919,Christine Mccall,49,female,6967.95
920,Amy Dixon,72,female,7195.69
921,Erica Hardin,38,female,9443.48
922,Dominique Rosales,30,female,3632.33
923,Brian Moyer,66,male,8739.84
924,Sonia Montoya,55,female,9893.54
925,Carla Campos DDS,37,female,4923.19
926,Melanie Weaver,51,female,3787.75
927,Ann Oliver,16,female,3868.16
928,Rebecca Carter,23,female,8959.78
929,Samantha Garcia,35,female,4281.68
930,Nicholas Robinson,29,male,8999.7
931,Mark Mendoza,27,male,8789.12
932,Elaine Lester,64,female,10495.74
933,Mark Short,41,male,9750.54
934,Crystal Kelly,38,female,9943.41
935,James Hicks,50,male,10333.38
936,John Williams,67,male,5283.8
937,David Smith,47,male,8941.4
938,William Meyer,29,male,4817.82
939,Stephanie James,58,female,10247.09
940,Mr. Lucas Thompson,53,male,5451.47
941,Debbie Bates,42,female,7848.34
942,Diane Moore,12,female,9727.35
943,David Mcclain,50,male,7742.23
944,William Walsh,68,male,5036.1
945,Ronald Allen DDS,24,male,4176.76
946,Scott Trujillo,14,male,7946.34
947,Phillip White,25,male,10587.83
948,Joel Anderson,19,male,10501.13
949,Mary Graves,69,female,4758.57
950,Clayton Williams,56,male,4337.98
951,Crystal Matthews,70,female,9254.17
952,Alexander Barber DDS,19,male,4316.4
953,Ryan Lee,74,male,4169.62
954,Matthew Reeves,23,male,10922.4
955,Marcus Wright,23,male,10200.53
956,Kristin Smith,60,female,6867.66
957,Jennifer Walsh,35,female,3534.21
958,Marcus Lee,27,male,5887.53
959,James Rivera,51,male,3509.3
960,Scott Miller,17,male,3716.53
961,John Stevens,18,male,9033.74
962,Jordan Greene,41,female,7825.36
963,Anne Chapman,72,female,5264.26
964,Edward Williams,23,male,7360.23
965,Suzanne Howard,24,female,4291.27
966,Amy Harris,31,female,8413.21
967,Laura Morales,48,female,10835.27
968,William Banks,51,male,8080.83
969,Kimberly Cox,62,female,10506.73
970,Ricardo Martinez,49,male,4004.63
971,Brian Brown,73,male,4490.12
972,Robert Matthews,44,male,7746.57
973,Victoria Cobb,75,female,8267.95
974,Erin Mann,61,female,5294.81
975,Craig Hughes,62,male,3911.02
976,Corey Butler,23,male,4377.43
977,Laurie Huerta,57,female,8804.32
978,Jordan Kramer,30,male,9322.64
979,Maria Dougherty,68,female,8374.82
980,Robert Cox,61,male,7139.22
981,Leslie Mata,46,female,7172.55
982,Jacqueline Wells,27,female,6820.29
983,Bailey Hardin,20,female,3746.93
984,Taylor Craig,56,female,9930.71
985,Raymond Smith,48,male,8372.41
986,Lori Craig,35,female,10610.76
987,Nicole Drake,37,female,6047.03
988,Katherine Kim,63,female,6840.15
989,Samantha Martinez,19,female,9940.52
990,Nathan Marsh,73,male,10571.64
991,Angela Mendoza,25,female,4424.39
992,Steven Brown,35,male,9853.5
993,Amber Graham,29,female,4292.03
994,Briana Cuevas,46,female,9036.17
995,Regina Campbell,25,female,5591.81
996,Scott Dougherty,64,male,10205.19
997,Dean Roberts,70,male,9312.6
998,Brian Edwards,48,male,4337.98
999,Frank Torres,25,male,4035.82
1000,Bridget Tran,54,female,9905.73
1001,Kellie Leblanc,61,female,9945.69
1002,Jason Norman,37,male,10245.28
1003,Charles Rasmussen,67,male,5820.44
1004,Mr. Nicholas Walton,70,male,8513.64
1005,Laura Jones,51,female,8844.48
1006,James Brown,40,male,7277.59
1007,Jennifer Kemp,15,female,10266.61
1008,Andrea Kelley,43,female,4455.82
1009,Robert Miller,52,male,10998.36
1010,Elizabeth Porter,74,female,4349.75
1011,Amber Snyder,20,female,5797.82
1012,Jacqueline Luna,44,female,5020.42
1013,Miguel Harris,51,male,6444.55
1014,James Bailey,59,male,4850.11
1015,Gabriela Fleming,35,female,5774.99
1016,Linda Evans,15,female,4418.0
1017,Brooke Horton,74,female,8382.15
1018,Mrs. Stephanie Moody,40,female,9346.08
1019,Stacy Bolton,20,female,3748.45
1020,Vanessa Price,25,female,10186.85
1021,Susan Andrews,19,female,9755.64
1022,Jean Brown,19,female,5931.62
1023,Desiree Thomas,43,female,9249.3
1024,Chris Mckinney,74,male,8571.33
1025,William Oneal,16,male,10615.44
1026,Anna Hernandez,40,female,9720.82
1027,Deanna Ray,15,female,3718.07
1028,Albert Brown,37,male,8546.93
1029,Tony Miller,55,male,9545.21
1030,Jessica Armstrong,40,female,8480.6
1031,Nicole Peterson,34,female,5601.49
1032,Margaret Key,32,female,7275.51
1033,Thomas Freeman,62,male,8700.83
1034,Julian Cruz,45,male,8534.29
1035,Carol Davis,67,female,9622.91
1036,Justin Vasquez,12,male,4905.33
1037,Kyle Mcdaniel,50,male,9196.89
1038,Michael Jackson,29,male,8802.69
1039,Mr. Anthony Adkins PhD,60,male,8409.52
1040,James Collins,58,male,8136.51
1041,Mark Huff,48,male,10386.99
1042,William Cunningham,57,male,3871.55
1043,Frederick Collins,16,male,6647.54
1044,Deborah Wolfe,28,female,4927.48
1045,Alexis Brooks,74,female,8606.28
1046,Kenneth Schultz,12,male,9452.11
1047,Jennifer Chandler,14,female,5075.01
1048,Sheila Sutton,56,female,7007.41
1049,Matthew Torres,25,male,6634.63
1050,Richard Davis,24,male,10498.82
1051,Erika Turner,57,female,7355.44
1052,Shannon Francis,18,female,8965.7
1053,Ryan Landry,53,male,4780.18
1054,David Pugh,64,male,9957.96
1055,Daniel Mitchell,33,male,9413.62
1056,Cheryl Howard,74,female,5966.25
1057,Diana Gonzales,12,female,3933.45
1058,Cindy Kirk,43,female,9665.57
1059,Anthony Gardner,55,male,8872.98
1060,Gary Reed,14,male,4186.84
1061,Sarah Holt,30,female,8391.46
1062,Gary Rogers,69,male,10142.2
1063,Sandra Howard,43,female,4086.31
1064,Steven Johnson,55,male,9083.54
1065,April Smith,34,female,7892.65
1066,Stacy Williams,56,female,10036.18
1067,Stephanie Ayers,23,female,8950.95
1068,Aaron Stone,30,male,4345.18
1069,Walter Morton,61,male,7486.87
1070,Melissa Ali,27,female,4432.7
1071,Craig Caldwell,73,male,7431.93
1072,Elizabeth Adams,24,female,4788.65
1073,Margaret Moore,38,female,5072.17
1074,Tiffany Landry,56,female,6173.55
1075,Jason Werner,38,male,4409.8
1076,Jennifer Herman,53,female,8496.34
1077,Nicholas Nichols,52,male,3762.42
1078,Joel Ray,54,male,7227.74
1079,Charlotte Hanson,26,female,8117.13
1080,Margaret Vaughn,71,female,7897.28
1081,Dale Stafford,31,male,9722.23
1082,Danielle Dorsey,75,female,5361.13
1083,Mitchell Sanchez,49,male,8012.87
1084,Laura Henry,17,female,7446.39
1085,Morgan Moore,66,female,7231.38
1086,Peter Mckinney,20,male,7916.92
1087,Derrick Sanders,56,male,8964.75
1088,Jason Day,41,male,7667.18
1089,Joseph Patton,47,male,4777.85
1090,Theresa Mcintosh,70,female,4827.91
1091,Luis Martinez,44,male,8955.99
1092,Christopher Flores,69,male,6992.79
1093,Brooke Miller,67,female,6910.12
1094,Brian Henry,63,male,7734.14
1095,Larry Hull DVM,27,male,5611.14
1096,Dalton Baxter,75,male,10520.84
1097,Dylan Lopez,45,male,6903.55
1098,Melissa Hall,60,female,5684.68
1099,Laura Hicks,18,female,10502.53
1100,Laura Larson,59,female,6792.72
1101,Robert Wright,67,male,10686.02
1102,Timothy Williams,58,male,5434.39
1103,Fred Dixon,20,male,9232.23
1104,Robert Hoover,26,male,9128.62
1105,Robert Wilson,23,male,10665.3
1106,Loretta Smith,55,female,10014.66
1107,Bryan Anthony,45,male,5749.28
1108,Mary Oneal,19,female,6770.26
1109,Christopher Atkins,40,male,5354.75
1110,Debra Price,25,female,5274.33
1111,James Perez,73,male,4526.53
1112,Sophia Pace,41,female,6487.24
1113,Andrew Morales,46,male,4301.77
1114,Meagan Alexander,23,female,6940.25
1115,Ryan Gillespie,41,male,10373.42
1116,Jason Harris,13,male,9597.95
1117,Michael Davis,53,male,8652.23
1118,Robin Dixon,43,female,10361.25
1119,Cathy Sanders,68,female,8376.63
1120,Robin Bailey,73,female,7348.6
1121,Angela Brown,51,female,7459.89
1122,Rachel Jones,13,female,6435.79
1123,Tiffany Perez,18,female,5941.66
1124,William Mcconnell,24,male,6570.83
1125,Mr. Clayton Castro,16,male,6241.21
1126,James Mullen,64,male,9889.65
1127,Andre Burns,27,male,5130.03
1128,Carlos Bell,52,male,8645.13
1129,Amy Watson,55,female,7723.06
1130,Anthony Santos,60,male,6619.41
1131,Eugene Bell,61,male,5750.84
1132,Matthew Mcpherson,57,male,8110.12
1133,Taylor Morgan,42,male,5031.95
1134,Brittany Humphrey,45,female,4310.61
1135,Renee Dillon,56,female,6856.46
1136,Daniel Harmon,48,male,10257.52
1137,Jason Simpson,34,male,9315.51
1138,Michael Black,61,male,5538.18
1139,Anna Mack,22,female,8755.69
1140,Ernest Sims,44,male,5283.34
1141,Cynthia Smith,22,female,6646.35
1142,Tyler Terry,26,male,7238.17
1143,Kristie Martin,14,female,4926.27
1144,Michelle Dixon,45,female,7628.79
1145,Lisa Gutierrez,54,female,9087.41
1146,Beverly Silva,19,female,8608.38
1147,Jason Gonzalez,68,male,5870.09
1148,Rachel Rhodes,59,female,5009.98
1149,Linda Boone,12,female,9938.79
1150,Stephanie Cruz,73,female,7776.17
1151,Jack Henderson,30,male,4354.95
1152,Amy Shepard,74,female,10009.41
1153,Ashley Rhodes,52,female,9103.26
1154,Joshua Sandoval,31,male,10772.94
1155,Jamie Ross,56,female,5732.28
1156,Leah Chen,27,female,7796.74
1157,Denise Gillespie,58,female,10777.45
1158,Julian Lee,18,male,4611.73
1159,David Rodriguez,16,male,4716.12
1160,Shannon Turner,47,female,10514.83
1161,Jeremiah Davis,74,male,7502.7
1162,Jose Curtis,46,male,7873.19
1163,Brian Jones,47,male,8562.6
1164,Charles Rodriguez,62,male,4024.93
1165,Rose Williams,26,female,6075.81
1166,Manuel Camacho,68,male,7545.74
1167,Sydney Medina,57,female,10809.45
1168,Robert Davis,64,male,7431.22
1169,Laurie Oconnell,51,female,9119.08
1170,Tammy Smith,20,female,7312.92
1171,Anthony Lambert,56,male,7491.32
1172,Leah Chambers,65,female,4830.9
1173,Brandon Sanders,13,male,7345.52
1174,Haley Ramirez,41,female,7676.04
1175,Todd Kelly,13,male,5376.28
1176,Sonia Martinez,49,female,6865.66
1177,Jason Anderson DVM,13,male,9716.88
1178,Richard Kim,23,male,4241.28
1179,Derek Reynolds,65,male,5455.69
1180,Daniel Lee,72,male,9644.41
1181,Nicholas Johnson,68,male,7093.98
1182,Michael Holmes,35,male,9929.6
1183,Angel Jenkins,63,male,9875.66
1184,Jill Hunt,38,female,8216.99
1185,Maria Medina,62,female,8751.64
1186,Cameron Carpenter,29,male,6545.52
1187,Elizabeth Walton,68,female,5686.98
1188,Willie Jennings,32,male,7879.5
1189,Christy Delgado,26,female,10786.05
1190,Phyllis Noble,36,female,8585.94
1191,Manuel Roberts,41,male,10554.66
1192,Lori Miranda,13,female,6125.83
1193,Elizabeth Cohen,24,female,8791.94
1194,Martha Cisneros,75,female,10246.91
1195,Jonathan Johnson,50,male,4416.04
1196,Daniel Cuevas,41,male,5099.99
1197,Cassandra Lynch,21,female,6676.29
1198,Benjamin Braun,48,male,6274.33
1199,James Reeves,37,male,5535.36
1200,Claudia Bowers,37,female,10227.33
1201,Shane Todd,60,male,8378.49
1202,Tanya Thompson,68,female,8282.5
1203,Diana Lee,26,female,4237.41
1204,Patricia Lee,60,female,10433.13
1205,Latoya Edwards,44,female,4820.37
1206,Gary Terrell,24,male,7267.44
1207,Curtis Green,15,male,10937.03
1208,Dorothy Lara,39,female,8412.6
1209,Robert Evans,18,male,4975.33
1210,Carlos Andrade,74,male,5055.44
1211,Courtney Hall,21,female,8331.15
1212,Jeffrey Hawkins,25,male,7306.59
1213,Melissa Olson,43,female,7987.1
1214,Kyle Gardner,45,male,9617.16
1215,Ricardo Solis,60,male,8394.85
1216,Johnny Mason,28,male,9149.91
1217,Margaret Moore,74,female,7111.47
1218,Robert Coleman,37,male,4571.18
1219,Johnny Holder III,44,male,3786.56
1220,Dana Hall,38,female,9726.72
1221,Bryan Rivera,72,male,7337.04
1222,Robert Stout,40,male,4082.2
1223,Tiffany Carroll,37,female,4542.47
1224,Christine Brown,51,female,6915.81
1225,Danielle Blair,67,female,8370.58
1226,Jon Watts,27,male,10332.84
1227,John Smith,50,male,6209.55
1228,Sharon Gray,37,female,3937.23
1229,Laura Hale,58,female,8170.14
1230,Kelly Norman,74,female,8905.49
